project_id,questions_count
1116542,30
99761907,121
5625464,300
23338716,1120
15308499,80
308770,10601
24635156,474
9603240,44
19141383,7153
79510167,699
90563585,1
11171548,94
2810455,1
12732573,17
53370988,433
15045751,6986
25880891,1488
47071941,1076
481872,6020
571770,1203
21125024,71
7212645,233
19620844,1
70198664,10
6766558,464
34453060,1
14125254,724
519832,198
1580851,282
7240954,10
401025,248
168008797,1919
49016322,4502
18840003,39
84811466,7153
402046,1565
157616880,44
45431898,304
67508428,6
23069399,48
18347476,15
38934449,5535
33895378,235
1420053,1271
20965586,588
16587283,1399
10567197,339
99433554,4370
1451352,4621
21696302,1
3606624,386
94911145,114
18275356,14624
17620347,399
102973646,163
13124802,1426
1357796,581
3122202,46
35756351,1
10851820,529
35658863,33
734934,1357
8686855,115
212613049,1332
48610662,6
67709808,192
49910095,551
23141830,11
74697963,692
58842707,494
301742,2559
3431083,183
125596489,8
56353740,806
8900723,490
12670444,810
50709152,14
36836475,1271
16563587,18
37448451,4
19745004,3455
135786093,183526
17372733,32
33569135,14
22374063,22
137724480,7
31492490,5122
45942274,2051
23095954,324
2881789,622685
52113921,161
35640229,506
1431547,7234
15975439,22
18666758,211
24586308,1
12574344,40
97249406,1
20270252,177
2206953,24
89247811,50
37246537,36
7613257,60259
8768406,196
45055693,1
80149262,2622
169677297,14516
102969245,97
61412022,156
33884891,3961
110211147,4
2055965,1375
108110,15100
137078487,1
44998092,70
15315789,2
32538871,5215
107595270,4
4307108,26
77144337,21
124257233,214
58623321,4
18477927,479
24579238,41
84533158,15
79162682,3
4793392,101
15480067,1793
18511024,8
39840932,357
3755875,290
569041,24189
31288958,563
69798748,1
30215630,4850
30794868,439
26820798,138
57167764,1
125266328,13372
31504491,4
53639099,1
115720575,67
3428345,4
121081768,19
43723161,1771
16722900,281
26102180,2
79527893,12
74073233,4382
2540368,4338
12226786,127
2234102,44059
5101141,2029
1376664,181
6934395,225
14003349,92
145803079,1
50603846,1293
82729529,12
23044617,8
26295345,14
1685764,1097
3390243,292
11570469,1966
41717707,16
10057936,1714
128237146,168
221981891,83
5373551,8625
1234714,3788
37153337,230
33486016,121
3623050,24
13926404,75
13753636,20
21467110,1671
53658802,41
15150300,12
120395176,2
538746,71930
7874074,71
1213225,114
11061773,2590
38366638,246
22394357,34
53133861,76
96246170,3675
15116946,1341
51728141,2
5084750,63
110446844,3
8986773,13
2211243,16362
321278,16535
1800198,1
53266139,1
712530,1133
126178683,106
2909429,16
20541795,123
150058902,494
46918116,378
11892946,1
71939872,1253
69164196,2
22046023,398
21481439,4370
38307428,29
18611173,2912
39122628,2453
16089035,6
2862290,83
5362524,5
455600,402
1413492,20
65233633,931
448045,5071
43695474,510
162998479,547
20818126,1030
21399598,6946
171244365,1
32531480,108
17754802,16
965782,23
162815665,43
527644,126
7587038,7
63188650,3
1103607,32428
11507163,29
12104024,42245
59239347,57
13628513,34
154950925,6
31533997,242
4008931,4370
36804486,257
24420506,2084
69495170,144
1206546,630
38380854,10
61421257,588
118861276,2
21234201,5
6256729,148
8297888,415
47023603,1
59114705,14
14812739,197
58034548,262
184460,5939
59010815,1
35810174,22
5830987,561
805461,275806
27388642,21
44662669,296
58157629,60
49594603,56
24186761,170
16072585,2481
4524181,10
17107479,492
4279682,353
45261969,14
72717562,657
201454051,1
44150497,9
77213120,14
2253830,2852
12080551,9
215047,283
70104825,5
2278524,223
69953445,1
441269,3658
60273704,31
66483240,433
9690430,16621
809601,445
26337322,389
20773773,1553
11829145,96
84476389,104
26554,879
138634298,242
74260508,16
39013909,595
88717215,1
2371106,3
27382163,1
90793418,633
67481986,215
1207300,182
73648678,29
1607357,232
11855195,35
174038031,204
908607,31226
179164257,14
2051226,87
53632140,2778
3422939,1530
19953044,162
120887835,988
6887813,10327
61137153,4
61872036,9
13886476,3
77358263,13
5710341,1911
40345658,279
82285884,154
65214191,300
94061307,298
2744972,382
7833168,2215
45721011,2
40508605,420
13862381,4147
75642389,42
3112748,2738
5508088,27
52630616,769
8201256,4
380961,650
84009,5997
12774825,123
20787122,42
147081519,2
76222419,817
63226588,413
11820425,2094
478584,387
887025,512
13473768,89
91253698,15
924303,138
56899284,77
10365411,49
8538132,1
137451403,2
5724990,104
81080671,31
19994257,87
6064342,132
1093228,1427
60027534,3809
15823460,163
75425073,28
46806184,164
11393110,2507
26784827,13744
135516270,53
76342242,166
207645083,63
17066884,13
105036236,1669
619849,10
12358097,73
29217054,33
43797718,132
25427817,185
1381283,101
6094683,2023
40808571,2
73561650,1660
89012427,4
12488374,8
211124697,1
30161665,27
23112526,1
20587599,3850
66424871,5984
156084530,28
8205602,39
7010724,2051
658518,3835
2889328,86184
5448530,322
1790564,829
138806129,58023
11075527,50
8385616,75
312262,15
56315715,146
817345,1
38836015,113
15225670,78
25095239,31
13142126,149
3282,327
8424040,176
128018428,824
21484781,9
59720190,105
36256540,263
1377867,306
41349039,76
37627792,78
18351848,4
13428264,47
326688,216
3834332,3522
45147841,3
11715753,13
123870315,75
17829481,817454
4044891,18
24268127,10
7634677,6307
152870372,1852
196284711,1
35685034,42
131371773,1
13900913,10
25050844,309
35732214,88
20159867,39
22978651,5
19564078,36
463220,5
24844442,1
1239728,51
33560000,7
14574404,42
46153892,7
122394858,1
1284185,6
117624288,1721
130390,10
2022403,5
71028374,20572
38999874,13
98051503,6
122715432,627
20446682,855
18943544,3
8900007,11
43526326,12717
27557391,7
41049818,4
166299071,354
15529327,1
16645488,2
9245248,37
172733314,30670
57302200,309
541983,331
3245136,7
23182992,10
512332,9
77057142,47
108758373,19155
610866,41
20484506,10
4672654,3
71238015,245
177321,16
13905184,13
59909973,4
143634420,6890
138421996,1
15344025,253
23654633,157
985923,1
11380930,1
119571446,1
44264661,22
1757260,6160
50781664,2
27790789,329
212936374,38
7068587,2
20073531,1
36879081,2
50304279,2
83687700,11
8781335,66
6248414,1
3970295,1
127870944,2
66418036,4
8189133,3
463074,9
112011137,5
86163122,1
169798869,56
154894457,125
41792525,1
2772718,3
14302657,33
67237567,1
39272160,49
1232822,1
1372254,87
28938624,32
276414382,6
246079929,14
20073447,3
115848912,840
46156101,8
9743267,5
2851574,91
10422246,3
42933477,33
90264407,11
66829555,1230
68786993,1694
141040549,19
18427025,1
3252442,2744
3891123,13
66541104,1
308512,66
1592065,7
2456444,17
2278307,27
3126402,3
37647794,3
22305306,23
8822469,4
29686238,1
4135415,8
31519188,71
12277324,1
19916900,2
224859740,48606
1561299,4
8148516,3
181738376,4
4995017,25
17338019,5
2545950,1
10613203,1
24809655,11
14116604,113
194529303,7
74094930,2
37728539,25
4518517,29
9549081,4
39425864,3
950038,10260
20962139,4
15766529,18
187875305,3907
2242705,8
4357713,4
95851346,1
1602291,28
507123,179
48817971,7
2522940,8
74623946,47731
66106110,85
109404123,23
4683752,1
75121110,9
14579010,2
24790602,14
9232942,16
78358583,182
2354240,62
1666502,317
29530717,118
19746601,193
5727081,9
26289803,1
4319172,1
51868010,29
47250070,5
24171219,9
188390397,182
132330004,1
86997630,547
38199527,2
4317511,98
69814684,6
79034887,34
20503166,1
44164233,224
638870,24
42118261,39
42367060,1
78461005,1
16301196,11
8302641,6782
33088125,6
60469447,1
91899067,151
107597148,1
20499289,66
32755917,5
149199603,2
1843144,15
818768,102
17196838,27
18033470,3
74375185,4
342890,2
150398406,1
41759865,3
909251,16
33696562,34
62076818,1
1505170,40
2997701,2
87497461,4
161556784,89
3230143,35
76000349,117
79637359,17
32475162,11
3098186,6
11892534,9
22734848,665
62790563,14
87443396,223
75942758,475081
43738541,1408
2410898,19186
1335542,23
2385705,79
19644242,1
7681175,2
14899288,1
58615799,3
1046213,9
4436959,6
12780802,7
38541891,4
112059219,4
7847550,3
23038334,2121
16650131,53
6485,12
23352973,11
2145654,7
16246536,5
28820369,5
153575541,3
84657014,4
61838413,8
212488700,9253
66037019,1716
2781355,8
49406938,2
19633938,1
7810077,10
115576472,149
36059872,14
16771220,16
72595455,5555
1963085,73
86714667,12
30940272,88
46031344,1
48203815,37
277292,58
191981426,1984
3342046,183
855523,5
61802157,3
48878697,64
175592968,30
1469734,1
4596063,710
286516,54
138896595,51
82036170,1
14794708,2
800495,2
88158457,3
134733282,2
27513029,31
3670753,8
85746269,2
690903,1
3179770,10
20389482,7
80064252,3
80345064,6590
103920670,9260
6946079,5
7339809,1576
99544448,135
106916945,172
99022582,3
578384,3
183069271,1
19229476,155
1740684,39
150149024,2
16363880,22
37570386,38
11729327,457
899202,2
9881671,2688
132186783,25
32161450,1
4802028,4
1848639,3
1147843,41
58658554,1
22436189,4
49643229,80
20719020,2288
15011587,1
9626416,158
8220686,29
77952416,1
4244828,3
129705772,1
2028642,3
3942762,3
3769702,18
27541956,42
83808774,69836
2544889,1141
1846638,4
225393289,2
134156823,3
9274591,25
75537029,1
44820217,262
22193407,9265
104390273,2
28097592,1
26926414,6
207405,88
6805236,20
105561188,1
50557264,60
1466737,1
9309261,8
2974718,532
127728085,1882
20230114,2
24352590,32
16431132,53
189184276,1904
169225854,1
3880537,2
3860377,1
33124686,11
213401804,20
100339187,1
25856802,1
1008138,11
34006895,2
3055025,2
176564343,7222
1145581,321
103850235,1
95741878,26
48101056,2
694761,5
13526596,3
2781754,14
14090388,221
64329846,12
34313971,41282
1333666,212
236502369,1
209968,9
8391910,7
5533742,288
52420005,43
95096549,433
47767967,1
49816276,1
11110541,3410
26177368,373
104183702,46
84644996,732
106473768,3
2101031,43
603286,10
122471,1
201701386,13133
15875453,1
98252973,2
2315698,160
41585934,1
39199909,1
49450930,4
88523356,333
22761491,12
39769418,1
1018758,60
59766839,1
96540810,9
508590,8
24037308,6
14965048,9
11206358,1
44366842,19
25555486,16
65728373,1
20059475,154629
924562,2
1394092,9
80305994,1109
140266287,1
84919676,2
8131866,62
74170071,10
16237372,10
102903563,1
806604,2
169880381,4
7398151,5
49412249,6
53693596,4
29749065,2
41279279,28
33169818,3
2766273,326
1588366,192
25075831,4
30087179,4
26486322,5
23957454,1
56486975,1
178195679,47
82350531,13
35649,23
1587440,13
19441646,1
12141504,1
2153528,96
14401179,12
30050514,76
133954704,1208
13558294,4471
13884575,23
54804774,2
94601472,14
32074870,1
47042287,4684
20820114,1
39250787,6
32680869,6
87447705,8
6825724,15
82060653,4878
23293363,7
118251766,1121
42750248,489
169220775,5418
143846881,4
78888191,25
106967896,1
16349521,104
285304,80
43603611,310
3253352,2
131648824,14
1461954,1
12357002,9
7246788,9
1361218,1
1223855,79
2408915,12
34736869,13
133503436,6400
24279079,2643
42445994,2
1917717,57
111455867,21
176555805,1
35388759,6778
104358587,545
14645983,97
65263589,46
134010054,2
3337027,2
36133052,2
36556137,38
85039965,19
179265268,2
1204125,41
52221518,1
49915944,5
103483215,186
172969283,1
99262393,5
16009986,40
3297941,305
15857755,1459
54804539,4649
858754,3
21408546,2
39391194,11673
2067351,7
81953901,2
17594341,3
3070373,1
25968851,4
26537135,443
72892496,11
10066825,23
1925457,4
83234971,2
31986032,22
75407467,56
23337905,11
49505307,61
19466626,336
74767193,1
3846402,4
50559652,3
109186685,1
16955777,433
7466540,35
17723789,13
143925946,17
44433949,930
179326472,1919
36559620,2
57250889,5
30369187,2
15333809,36
20155470,1
2000878,7
302216494,4240
6778210,3
116375992,98662
37178765,7211
27620277,3
264764016,134
12769892,9
55473798,14
61443963,13
16716107,61837
60779483,1
1781085,14
2022916,70
21404763,5
24635108,52
36778231,7
34395232,3
156217558,3
6656911,39
1062237,25
9928100,784
13509658,1
37131088,1
8909193,7
139059389,1
49410042,1
1334165,7
123410,77
45743282,2306
51686583,4
2780842,19
6813325,1
25841316,2
4334538,36
46591861,1
57901437,1
40213252,2
149014578,9
160780204,1
36960811,2
23620921,3
34122144,1
33565912,21
3261980,4
102371998,118
56408159,16
94066125,111525
180148260,67340
25727564,16
74593040,33
37300,6
1117185,6
52381034,3
280943,16
6578048,8
24736750,6
22895438,52
16674241,1223
2410994,5
5816879,335
33770699,9290
2956541,349
666274,4
12849657,29
4887741,4
66566064,12106
240011145,502
13108106,2
185096,273
6691289,44
186473531,9
6724411,1
330414,1
3783584,12
8419846,89
969401,23
8328202,95
102005234,69
12902737,23
41173335,4
14187237,2124
3657615,1
3721579,186
23268705,13
55516570,15
18525896,33
75621695,474758
6501727,5
11427833,6
63096822,1
4376755,2
40659385,3
462859,2
38646625,4
29786463,3
1926062,1
49978193,4
38835282,10
18154271,1
6547965,1
50223128,5
21608062,3
48126484,2
25803522,1
17406281,5
182489651,13
33257338,4941
15213446,5
180722636,6
3343080,23
40959227,1
40736676,2
2916562,13
1666784,6
13062116,134
9606326,2
148852400,1891
20493933,1
13407728,12
63305599,1
21266028,3
34287127,9
50647838,94
38307869,3100
36459054,1
886709,7
13887438,451
12671440,1
3710607,26
14549551,2514
119573866,2
90943162,6
9093017,74253
34359697,1
1258258,154
9302005,29
130011760,18
747755,40
141151511,51871
1748738,2
12614368,10
40499714,159
900208,1468
28566095,5
30999070,3
6093469,5537
8932489,2
49448481,4
84817024,7148
5617672,648
21525599,985
76684607,1
37559299,57
33498049,52
262793810,2
318103,1918
78247984,2
121311248,1
1516467,7
20218189,4
29511608,15
22601,130
33457443,2
93763457,188
693735,1
15999638,16
78026877,86
30375669,8
4345812,6
197286704,4
11512043,639
248032165,9
833574,18
12367149,1
1672647,68
10321999,6
64172164,5
11851236,24
61915460,1
60606479,90
622403,7
16404838,1
2180736,3
4315538,12
35093278,3
24953061,1
116825580,2
41125006,8
144636984,3
15176507,1559
28635588,16
2139136,16
29041226,19
4698175,3
758180,64
30653977,10
31681575,1373
58266005,59
35257254,1
30732199,2
639740,3
66815348,1
44402648,10
30598021,1
8243254,578
28659137,3
24668894,1
122229247,19
29352975,2
77933597,40
4797938,16
8048400,10
14477437,15
9505974,64
1664978,2838
17152267,14
32878699,3
8451893,2
28589035,42
31817869,5
73096783,1
6157458,4
17677611,3
75691232,479
195663378,60
111423359,156572
9370,14
95684188,3
219294494,1
772868,2064
61863810,7
16752601,692
46880661,1
49823989,108
19016867,2
957049,29
34519309,14
26840153,234
27782596,4072
322350,10
39714093,336
32357916,94
29234353,55
106602694,3
35223810,5984
116340040,32
9843572,46
65561709,26
15289182,1
30988939,16
4311644,10
2886401,1
25937956,5
133241343,14
65428414,1
17373313,2
140790634,1
18495032,1
12054454,2
709761,5
112026126,48
11031844,117
27943989,11141
167957539,325
1413932,7
42176977,1
109561324,17601
4187356,4
40437611,3
12689343,2
27050722,25
9119875,13332
59717483,1
22008449,9
145584971,15
21793531,4
105098649,1
77784093,117
1835751,9
55690447,8
447560,12
14509169,1
24696519,34
42626,43
130487518,36094
57251684,2
2700147,217
15615945,6
65209477,2
51994976,110
9401161,21
72926839,34
38034368,154
205225161,2233
2629717,1703
126691203,30
206946371,188
6417158,188
353831,25
13677447,19
2599450,24
6723399,36
10691398,24
11808499,1
1058067,15
510113,5
26930983,1
6720847,3
15231212,727
98572401,3317
12334578,109
19862061,3495
23482820,83031
7107514,88
56471626,6
238514517,5
14895052,1
8818872,90
11125160,3
8636248,15
4229977,22
61117729,451
6181245,86
24296182,5
20130461,2
78587680,252
1541957,14
354961,26
5150954,37
116430022,297937
82609103,136
19504082,17
39879320,12
100630876,8
25096934,10
66030306,64
810108,22
3169041,9
31158982,2291
2535936,2
35035915,1
1657729,4
43886361,7
15101579,158
23886834,5
2535974,59
62350009,4
307486,20
41832998,39
20449739,9
56091751,5
26903737,10
89395008,30
5321315,41
12959153,13
52676216,91
77096550,299
61203,21
9104262,9
25988759,1
42728217,4
57072970,28
4366767,1
3797871,1
79585104,1
5021892,53
142221712,5689
85395980,8
45413084,3
72132009,103
16281650,1
202299,3
1890957,323
3671792,45
13169695,22
94321535,1
162747292,4
9915827,1
70075189,1
21437247,20
117156031,2
3361349,1
67859516,59
66284109,20
599231,516
29839368,1
84765740,1
41581791,8011
130837851,30
30260406,20
65000141,2
97600983,14
3811990,1
61366800,6
20545279,2
44457818,3926
116660696,65
442870,26
105010691,2
29259281,1
186444371,29
9992805,67892
8605054,41
47165187,88
7029041,263
101853569,40
959090,39
19989121,14
17077232,13
41976858,4
3673495,1218
37712296,7
218653810,1
109790225,1
22390043,1
95381248,8
2278820,11
110621895,6
91761303,22636
41263775,20
47140131,1262
72671522,317
22850110,7
25446835,10
129283853,1
9512610,14606
12339519,23
32028347,62
15204429,24
76109394,18
1423102,7
30485367,1497
36871951,3
13062062,1
9949492,10
34840276,1
13410289,3
32028167,151
8698598,75
6422710,3
845547,2
102265558,40
18091182,1
180661089,2622
585288,8
50916419,1
179312486,1
4467832,19
41557499,10
79038782,3
24399060,5
218952250,1
465383,15
20108549,574
89166635,2210
32397463,2
125945013,43
12332483,6
14080560,1
33903775,37
109212956,2
4850299,13
6304196,1
32181539,2
56403253,243
1600038,13
2620408,36
35079964,449
60689328,4187
7017359,88
15085427,29
12841600,1
3382195,66
2596658,171
135191,48
8552709,1
44151040,2
83085579,2
122881430,1
13111393,1
9052236,41
2586208,1
18209875,275
54860137,3099
35378524,87
154637304,210
58859,148
23170371,1003
101317191,9
32132075,3
184286875,25
14833195,65
49683440,12
18512985,133
102989,2
11188838,93
52509220,2
55986591,1
19745493,6
43331133,1
2101910,251
46166191,3
924812,13
250217,2
94804036,72
293316071,2
174817300,5
1474568,7
16210283,241
1983092,274
44748564,1
4513405,14
3269762,128
2580835,283
59551700,5
30147502,17396
14421240,2
603405,4
127765544,43
209464640,6
15836700,6
243478241,8
500684,44
116165188,3
84232188,36638
2236146,1
39891061,2
35973998,19
21303988,4482
8699905,64
12219348,14
898407,28
27853951,3
28192104,6
2704356,46
67561538,2
28216616,102
10327316,5
2233708,88
17839346,236
24103044,66
20698873,3
5134592,30
61099017,10
37466393,4
38423721,1
133243075,1
299514,58
6077453,4
77292025,3
1396895,196
58811823,15
34274,83
29151026,7148
563066,23
26610130,63
16120959,2
33333969,1
95351276,7148
84289785,6
71134461,2884
3734638,1
44443681,17
12618908,1
196212778,1158
8170146,13
93247083,64
62973899,14
15968733,8
41605464,1
15579485,286
17266066,1
2681994,1
88690032,1359
39904885,4
34169414,4
9776211,1087
22581432,12
81627212,434
15022976,2
785859,79
577245,202
161376600,394
236610560,117
79541183,4
181125174,13332
17613349,24074
33262692,8
91011557,11
38333501,1
3154668,49
203607977,10
18034500,5
12543287,1
36013277,7
181575785,2419
1028207,16
76825697,4016
10929138,4
1503507,7
17939962,17
23881989,1
2650621,6
32965287,5
42004446,2
3376848,117
1133747,2
9877458,4
177987738,398085
14627493,4
30449481,143
8145816,2
148708393,1
31375388,1
245981219,2
99050894,1
33011243,22
52082254,37
54980593,1021
85343042,1
3370192,5
4172236,2
44174933,11
28550902,14
112529625,15
7551469,83033
7769798,4
10534595,2
2433414,1
6441855,23
6617845,17
44878154,1
43266051,1
42377692,3
109678660,3
31654506,3928
21822261,1
9695623,2
7599693,26
3845814,60307
104375922,2
88222263,4
33073963,4
6967864,5
124593057,1
44019644,2
48044413,3
1512901,5
1761556,2
